DESCRIPCION;NOMBRE_FACULTAD;NOMBRE_PROGRAMA;JORNADA;MODALIDAD;NOMBRE_SEDE;TIPO_IDEN_EST;LUG_EXPEDICION;LUGAR_NACIMIENTO;FECHA_NACIMIENTO;SEXO;ESTRATO;NOMBRE_ESTADO
PRIMER  SEMESTRE DE 2019;ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;SANTA FE DE BOGOTA;C;ZIPAQUIRÁ;ZIPAQUIRÁ;8/02/1983 0:00;M;;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;SANTA FE DE BOGOTA;C;;;01/31/1977 12:00:00 AM;F;;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;SANTA FE DE BOGOTA;C;BOGOTÁ D.C.;BOGOTÁ D.C.;12/27/1960 12:00:00 AM;M;;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;CHIQUINQUIRA;C;CHIQUINQUIRÁ;CHIQUINQUIRÁ;6/11/1985 0:00;M;3;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;TUNJA;C;TUNJA;TUNJA;3/08/1994 0:00;M;3;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;TUNJA;C;TUNJA;TUNJA;11/14/1992 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;TUNJA;C;TUNJA;TUNJA;04/16/2000 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;TUNJA;C;BOGOTA D.E;BOGOTA D.E;11/28/1976 12:00:00 AM;M;;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;TUNJA;C;TUNJA;TUNJA;03/30/1984 12:00:00 AM;M;2;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;TUNJA;C;ARCABUCO;ARCABUCO;10/25/1990 12:00:00 AM;M;;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;TUNJA;C;VILLAPINZÓN;VILLAPINZÓN;12/30/1997 12:00:00 AM;M;;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;TUNJA;C;;;10/11/1992 0:00;F;;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;TUNJA;C;BOGOTÁ D.C.;BOGOTÁ D.C.;1/04/1981 0:00;M;;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;DUITAMA;C;PAIPA;PAIPA;08/17/1995 12:00:00 AM;M;3;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;DUITAMA;C;FLORESTA;FLORESTA;06/20/1990 12:00:00 AM;M;3;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;SOGAMOSO;C;;;10/25/1973 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;ESTUDIOS A DISTANCIA;TECNOLOGIA EN OBRAS CIVILES;OTRA;DISTANCIA;SOGAMOSO;C;NOBSA;NOBSA;10/13/1987 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;TUNJA;C;;;11/01/1994 0:00;F;;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;TUNJA;C;;;10/15/1983 12:00:00 AM;F;3;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;TUNJA;C;;;3/08/1996 0:00;F;3;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;TUNJA;C;TUNJA;TUNJA;04/26/1999 12:00:00 AM;F;1;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;SANTA FE DE BOGOTA;C;BOGOTÁ D.C.;BOGOTÁ D.C.;11/04/1978 0:00;F;2;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;SANTA FE DE BOGOTA;C;BOGOTÁ D.C.;BOGOTÁ D.C.;11/27/1989 12:00:00 AM;F;;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;TUNJA;C;TUNJA;TUNJA;9/12/1999 0:00;M;;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;ESTUDIOS A DISTANCIA;TECNOLOGIA EN REGENCIA DE FARMACIA;OTRA;DISTANCIA;TUNJA;C;RÁQUIRA;RÁQUIRA;09/20/1995 12:00:00 AM;F;;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;ESPECIALIZACION EN TRANSITO Y TRANSPORTE;OTRA;PRESENCIAL;TUNJA;C;DUITAMA;DUITAMA;09/15/1988 12:00:00 AM;F;;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA AMBIENTAL;DIURNO;PRESENCIAL;TUNJA;C;BARBOSA;BARBOSA;10/04/1994 0:00;F;2;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA AMBIENTAL;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;10/16/1995 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA AMBIENTAL;DIURNO;PRESENCIAL;TUNJA;C;TOCANCIPÃ;TOCANCIPÃ;01/20/1998 12:00:00 AM;F;3;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA AMBIENTAL;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;05/27/1997 12:00:00 AM;M;3;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA AMBIENTAL;DIURNO;PRESENCIAL;TUNJA;C;SOGAMOSO;SOGAMOSO;6/02/1997 0:00;F;2;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA AMBIENTAL;DIURNO;PRESENCIAL;TUNJA;C;;;6/11/1999 0:00;F;3;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA AMBIENTAL;DIURNO;PRESENCIAL;TUNJA;C;;;10/22/1993 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA AMBIENTAL;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;10/24/1989 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA AMBIENTAL;DIURNO;PRESENCIAL;TUNJA;T;TINJACÁ;TINJACÁ;03/27/2001 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA AMBIENTAL;DIURNO;PRESENCIAL;TUNJA;C;;;12/20/1995 12:00:00 AM;M;3;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA AMBIENTAL;DIURNO;PRESENCIAL;TUNJA;C;;;9/03/1995 0:00;M;1;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA AMBIENTAL;DIURNO;PRESENCIAL;TUNJA;T;DUITAMA;DUITAMA;4/08/2001 0:00;F;2;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA CIVIL;DIURNO;PRESENCIAL;TUNJA;T;;;01/14/2002 12:00:00 AM;M;4;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA CIVIL;DIURNO;PRESENCIAL;TUNJA;C;DUITAMA;DUITAMA;08/21/1994 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA CIVIL;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;4/02/1995 0:00;M;2;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA CIVIL;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;10/15/1998 12:00:00 AM;M;3;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA CIVIL;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;5/07/1996 0:00;M;1;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA CIVIL;DIURNO;PRESENCIAL;TUNJA;C;FLORENCIA;FLORENCIA;10/26/1999 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA CIVIL;DIURNO;PRESENCIAL;TUNJA;T;VILLANUEVA;VILLANUEVA;7/11/2001 0:00;M;1;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA CIVIL;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;09/15/1999 12:00:00 AM;F;3;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA CIVIL;DIURNO;PRESENCIAL;TUNJA;T;TUNJA;TUNJA;7/12/1998 0:00;M;3;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA CIVIL;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;12/29/1997 12:00:00 AM;M;1;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA CIVIL;DIURNO;PRESENCIAL;TUNJA;C;;;9/06/1997 0:00;M;2;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA CIVIL;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;03/15/1998 12:00:00 AM;M;1;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA CIVIL;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;3/02/1996 0:00;F;2;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA CIVIL;DIURNO;PRESENCIAL;TUNJA;C;;;8/01/1994 0:00;M;2;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA DE SISTEMAS Y COMPUTACION;DIURNO;PRESENCIAL;SOGAMOSO;T;;;12/15/2001 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA DE SISTEMAS Y COMPUTACION;DIURNO;PRESENCIAL;SOGAMOSO;C;SAMACÁ;SAMACÁ;2/01/1995 0:00;F;2;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA DE SISTEMAS Y COMPUTACION;DIURNO;PRESENCIAL;SOGAMOSO;C;TIBANÁ;TIBANÁ;07/22/1999 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA DE SISTEMAS Y COMPUTACION;DIURNO;PRESENCIAL;SOGAMOSO;C;GARAGOA;GARAGOA;08/19/1994 12:00:00 AM;M;2;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA DE SISTEMAS Y COMPUTACION;DIURNO;PRESENCIAL;SOGAMOSO;C;DUITAMA;DUITAMA;5/05/1988 0:00;F;;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA DE SISTEMAS Y COMPUTACION;DIURNO;PRESENCIAL;TUNJA;C;PAZ DE ARIPORO;PAZ DE ARIPORO;12/09/1999 0:00;M;2;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA DE SISTEMAS Y COMPUTACION;DIURNO;PRESENCIAL;TUNJA;T;MONTERREY;MONTERREY;4/12/2002 0:00;M;2;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA DE SISTEMAS Y COMPUTACION;DIURNO;PRESENCIAL;TUNJA;C;PALMIRA;PALMIRA;01/26/2001 12:00:00 AM;M;3;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA DE SISTEMAS Y COMPUTACION;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;01/16/2001 12:00:00 AM;M;3;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA DE SISTEMAS Y COMPUTACION;DIURNO;PRESENCIAL;TUNJA;C;;;2/01/1995 0:00;M;3;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA DE SISTEMAS Y COMPUTACION;DIURNO;PRESENCIAL;TUNJA;C;;;01/31/1997 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA DE SISTEMAS Y COMPUTACION;DIURNO;PRESENCIAL;TUNJA;C;;;3/09/1997 0:00;M;3;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA DE SISTEMAS Y COMPUTACION;DIURNO;PRESENCIAL;TUNJA;C;;;12/24/1998 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA DE SISTEMAS Y COMPUTACION;DIURNO;PRESENCIAL;TUNJA;C;;;12/15/1998 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA DE SISTEMAS Y COMPUTACION;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;12/24/1994 12:00:00 AM;M;2;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA DE SISTEMAS Y COMPUTACION;DIURNO;PRESENCIAL;TUNJA;C;;;08/26/1995 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA DE TRANSPORTE Y VIAS;DIURNO;PRESENCIAL;TUNJA;C;VILLA DE LEYVA;VILLA DE LEYVA;5/09/1992 0:00;M;;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA DE TRANSPORTE Y VIAS;DIURNO;PRESENCIAL;TUNJA;T;SAMACÁ;SAMACÁ;05/24/2001 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA DE TRANSPORTE Y VIAS;DIURNO;PRESENCIAL;TUNJA;C;TIBANÁ;TIBANÁ;7/06/1997 0:00;M;2;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA DE TRANSPORTE Y VIAS;DIURNO;PRESENCIAL;TUNJA;T;GARAGOA;GARAGOA;07/14/2000 12:00:00 AM;M;1;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA DE TRANSPORTE Y VIAS;DIURNO;PRESENCIAL;TUNJA;C;DUITAMA;DUITAMA;11/20/1999 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA DE TRANSPORTE Y VIAS;DIURNO;PRESENCIAL;TUNJA;C;PAZ DE ARIPORO;PAZ DE ARIPORO;8/03/1991 0:00;M;2;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA DE TRANSPORTE Y VIAS;DIURNO;PRESENCIAL;TUNJA;C;MONTERREY;MONTERREY;03/23/2000 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA DE TRANSPORTE Y VIAS;DIURNO;PRESENCIAL;TUNJA;C;PALMIRA;PALMIRA;3/08/1992 0:00;M;2;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA DE TRANSPORTE Y VIAS;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;03/31/1995 12:00:00 AM;F;2;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA DE TRANSPORTE Y VIAS;DIURNO;PRESENCIAL;TUNJA;C;SOGAMOSO;SOGAMOSO;7/03/1990 0:00;M;1;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA DE TRANSPORTE Y VIAS;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;02/21/1996 12:00:00 AM;M;2;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA DE TRANSPORTE Y VIAS;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;9/01/1996 0:00;M;3;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA DE TRANSPORTE Y VIAS;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;04/16/1997 12:00:00 AM;F;2;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA METALURGICA;DIURNO;PRESENCIAL;TUNJA;C;DUITAMA;DUITAMA;07/18/1994 12:00:00 AM;M;2;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA METALURGICA;DIURNO;PRESENCIAL;TUNJA;C;SIACHOQUE;SIACHOQUE;12/20/1996 12:00:00 AM;M;1;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA METALURGICA;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;7/02/1994 0:00;M;2;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA METALURGICA;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;11/27/1999 12:00:00 AM;M;2;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA METALURGICA;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;11/20/2000 12:00:00 AM;F;3;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;INGENIERIA METALURGICA;DIURNO;PRESENCIAL;TUNJA;C;SOGAMOSO;SOGAMOSO;10/07/1997 0:00;M;2;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;MAESTRIA EN METALURGIA Y CIENCIAS DE LOS MATERIALES;DIURNO;PRESENCIAL;TUNJA;C;BOGOTÁ D.C.;BOGOTÁ D.C.;05/14/1980 12:00:00 AM;F;;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;TECNICO PROFESIONAL EN PRODUCCION Y TRANSFORMACION DEL ACERO;OTRA;PRESENCIAL;TUNJA;T;TUNJA;TUNJA;10/22/2003 12:00:00 AM;M;;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;TECNICO PROFESIONAL EN PRODUCCION Y TRANSFORMACION DEL ACERO;OTRA;PRESENCIAL;TUNJA;T;TUNJA;TUNJA;10/17/2004 12:00:00 AM;F;;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;TECNICO PROFESIONAL EN PRODUCCION Y TRANSFORMACION DEL ACERO;OTRA;PRESENCIAL;TUNJA;T;TUNJA;TUNJA;07/20/2003 12:00:00 AM;F;;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;TECNICO PROFESIONAL EN PRODUCCION Y TRANSFORMACION DEL ACERO;OTRA;PRESENCIAL;TUNJA;T;TUNJA;TUNJA;12/03/2001 0:00;M;;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;TECNICO PROFESIONAL EN PRODUCCION Y TRANSFORMACION DEL ACERO;OTRA;PRESENCIAL;TUNJA;T;TUNJA;TUNJA;5/04/2004 0:00;M;;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;TECNICO PROFESIONAL EN PRODUCCION Y TRANSFORMACION DEL ACERO;OTRA;PRESENCIAL;TUNJA;T;TUNJA;TUNJA;12/25/2003 12:00:00 AM;M;;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;TECNICO PROFESIONAL EN PRODUCCION Y TRANSFORMACION DEL ACERO;OTRA;PRESENCIAL;TUNJA;T;TUNJA;TUNJA;11/15/2003 12:00:00 AM;F;;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;TECNICO PROFESIONAL EN PRODUCCION Y TRANSFORMACION DEL ACERO;OTRA;PRESENCIAL;TUNJA;T;TUNJA;TUNJA;05/26/2003 12:00:00 AM;M;;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;TECNICO PROFESIONAL EN PRODUCCION Y TRANSFORMACION DEL ACERO;OTRA;PRESENCIAL;TUNJA;T;TUNJA;TUNJA;7/01/2002 0:00;M;2;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;TECNICO PROFESIONAL EN PRODUCCION Y TRANSFORMACION DEL ACERO;OTRA;PRESENCIAL;TUNJA;T;TUNJA;TUNJA;3/05/2003 0:00;M;3;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;TECNICO PROFESIONAL EN PRODUCCION Y TRANSFORMACION DEL ACERO;OTRA;PRESENCIAL;TUNJA;T;TUNJA;TUNJA;12/29/2002 12:00:00 AM;M;2;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;TECNICO PROFESIONAL EN PRODUCCION Y TRANSFORMACION DEL ACERO;OTRA;PRESENCIAL;TUNJA;T;TUNJA;TUNJA;3/04/2004 0:00;M;1;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;TECNICO PROFESIONAL EN PRODUCCION Y TRANSFORMACION DEL ACERO;OTRA;PRESENCIAL;TUNJA;T;TUNJA;TUNJA;4/06/2002 0:00;M;1;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;TECNICO PROFESIONAL EN PRODUCCION Y TRANSFORMACION DEL ACERO;OTRA;PRESENCIAL;TUNJA;T;TUNJA;TUNJA;7/08/2003 0:00;M;1;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;TECNICO PROFESIONAL EN PRODUCCION Y TRANSFORMACION DEL ACERO;OTRA;PRESENCIAL;TUNJA;T;SOGAMOSO;SOGAMOSO;12/26/2002 12:00:00 AM;F;2;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;TECNICO PROFESIONAL EN PRODUCCION Y TRANSFORMACION DEL ACERO;OTRA;PRESENCIAL;TUNJA;T;;;07/13/2003 12:00:00 AM;F;1;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;TECNICO PROFESIONAL EN PRODUCCION Y TRANSFORMACION DEL ACERO;OTRA;PRESENCIAL;TUNJA;T;;;5/08/2003 0:00;F;2;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;TECNICO PROFESIONAL EN PRODUCCION Y TRANSFORMACION DEL ACERO;OTRA;PRESENCIAL;TUNJA;T;PAIPA;PAIPA;9/11/2003 0:00;F;1;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;TECNICO PROFESIONAL EN PRODUCCION Y TRANSFORMACION DEL ACERO;OTRA;PRESENCIAL;TUNJA;T;TUNJA;TUNJA;6/06/2002 0:00;M;1;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;TECNICO PROFESIONAL EN PRODUCCION Y TRANSFORMACION DEL ACERO;OTRA;PRESENCIAL;TUNJA;T;TUNJA;TUNJA;10/16/2002 12:00:00 AM;F;1;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;TECNICO PROFESIONAL EN PRODUCCION Y TRANSFORMACION DEL ACERO;OTRA;PRESENCIAL;TUNJA;T;TUNJA;TUNJA;03/25/2002 12:00:00 AM;M;;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;TECNICO PROFESIONAL EN PRODUCCION Y TRANSFORMACION DEL ACERO;OTRA;PRESENCIAL;TUNJA;T;TUNJA;TUNJA;07/21/2004 12:00:00 AM;M;;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;TECNICO PROFESIONAL EN PRODUCCION Y TRANSFORMACION DEL ACERO;OTRA;PRESENCIAL;TUNJA;T;TUNJA;TUNJA;4/08/2003 0:00;M;;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;TECNICO PROFESIONAL EN PRODUCCION Y TRANSFORMACION DEL ACERO;OTRA;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;6/02/2001 0:00;M;;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;INGENIERIA;TECNICO PROFESIONAL EN PRODUCCION Y TRANSFORMACION DEL ACERO;OTRA;PRESENCIAL;TUNJA;T;TUNJA;TUNJA;7/09/2004 0:00;M;;NO MATRICULADO
